   name   params aux1 aux2    stage/arc    chunk/index
 Figure FFFFFF20 0000 0000 in figureB/Room0 ACTR/013
 Figure FFFFFF1C 0000 0000 in figureB/Room0 ACTR/014
 Figure FFFFFF22 0000 0000 in figureB/Room0 ACTR/015
 Figure FFFFFF23 0000 0000 in figureB/Room0 ACTR/016
 Figure FFFFFF24 0000 0000 in figureB/Room0 ACTR/017
 Figure FFFFFF25 0000 0000 in figureB/Room0 ACTR/018
 Figure FFFFFF26 0000 0000 in figureB/Room0 ACTR/019
 Figure FFFFFF27 0000 0000 in figureB/Room0 ACTR/01A
 Figure FFFFFF0F 0000 0000 in figureB/Room0 ACTR/01B
  Paper 0000033F 4000 0000 in figureB/Room0 ACTR/01C
KNOB00D 006FF0FF 0FFF 0000 in figureB/Room0 DOOR/000
 Figure FFFFFF03 0000 0000 in figureC/Room0 ACTR/000
 Figure FFFFFF04 0000 0000 in figureC/Room0 ACTR/001
 Figure FFFFFF0A 0000 0000 in figureC/Room0 ACTR/002
 Figure FFFFFF07 0000 0000 in figureC/Room0 ACTR/003
 Figure FFFFFF0D 0000 0000 in figureC/Room0 ACTR/004
 Figure FFFFFF01 0000 0000 in figureC/Room0 ACTR/005
 Figure FFFFFF0B 0000 0000 in figureC/Room0 ACTR/006
 Figure FFFFFF06 0000 0000 in figureC/Room0 ACTR/007
 Figure FFFFFF05 0000 0000 in figureC/Room0 ACTR/008
 Figure FFFFFF08 0000 0000 in figureC/Room0 ACTR/009
 Figure FFFFFF09 0000 0000 in figureC/Room0 ACTR/00A
 Figure FFFFFF00 0000 0000 in figureC/Room0 ACTR/00B
 Figure FFFFFF02 0000 0000 in figureC/Room0 ACTR/00C
 Figure FFFFFF0C 0000 0000 in figureC/Room0 ACTR/00D
     Mn 00FFFFFF 0000 0000 in figureC/Room0 ACTR/00E
  Paper 0000033F 4000 0000 in figureC/Room0 ACTR/00F
KNOB00D 006FF0FF 0FFF 0000 in figureC/Room0 DOOR/000
 Figure FFFFFF7A 0000 0000 in figureD/Room0 ACTR/000
 Figure FFFFFF75 0000 0000 in figureD/Room0 ACTR/001
 Figure FFFFFF77 0000 0000 in figureD/Room0 ACTR/002
 Figure FFFFFF85 0000 0000 in figureD/Room0 ACTR/003
 Figure FFFFFF78 0000 0000 in figureD/Room0 ACTR/004
 Figure FFFFFF76 0000 0000 in figureD/Room0 ACTR/005
 Figure FFFFFF7C 0000 0000 in figureD/Room0 ACTR/006
 Figure FFFFFF74 0000 0000 in figureD/Room0 ACTR/007
 Figure FFFFFF79 0000 0000 in figureD/Room0 ACTR/008
 Figure FFFFFF81 0000 0000 in figureD/Room0 ACTR/009
     Mn 00FFFFFF 0000 0000 in figureD/Room0 ACTR/00A
 Figure FFFFFF7D 0000 0000 in figureD/Room0 ACTR/00B
 Figure FFFFFF7E 0000 0000 in figureD/Room0 ACTR/00C
 Figure FFFFFF7F 0000 0000 in figureD/Room0 ACTR/00D
 Figure FFFFFF80 0000 0000 in figureD/Room0 ACTR/00E
 Figure FFFFFF7B 0000 0000 in figureD/Room0 ACTR/00F
 Figure FFFFFF84 0000 0000 in figureD/Room0 ACTR/010
 Figure FFFFFF83 0000 0000 in figureD/Room0 ACTR/011
 Figure FFFFFF82 0000 0000 in figureD/Room0 ACTR/012
  Paper 0000033F 4000 0000 in figureD/Room0 ACTR/013
KNOB00D 006FF0FF 0FFF 0000 in figureD/Room0 DOOR/000
 Figure FFFFFF6A 0000 0000 in figureE/Room0 ACTR/000
 Figure FFFFFF62 0000 0000 in figureE/Room0 ACTR/001
 Figure FFFFFF63 0000 0000 in figureE/Room0 ACTR/002
 Figure FFFFFF64 0000 0000 in figureE/Room0 ACTR/003
 Figure FFFFFF65 0000 0000 in figureE/Room0 ACTR/004
 Figure FFFFFF66 0000 0000 in figureE/Room0 ACTR/005
 Figure FFFFFF67 0000 0000 in figureE/Room0 ACTR/006
 Figure FFFFFF68 0000 0000 in figureE/Room0 ACTR/007
 Figure FFFFFF69 0000 0000 in figureE/Room0 ACTR/008
 Figure FFFFFF61 0000 0000 in figureE/Room0 ACTR/009
 Figure FFFFFF6B 0000 0000 in figureE/Room0 ACTR/00A
 Figure FFFFFF6C 0000 0000 in figureE/Room0 ACTR/00B
 Figure FFFFFF6D 0000 0000 in figureE/Room0 ACTR/00C
 Figure FFFFFF6E 0000 0000 in figureE/Room0 ACTR/00D
 Figure FFFFFF6F 0000 0000 in figureE/Room0 ACTR/00E
     Mn 00FFFFFF 0000 0000 in figureE/Room0 ACTR/00F
 Figure FFFFFF73 0000 0000 in figureE/Room0 ACTR/010
 Figure FFFFFF71 0000 0000 in figureE/Room0 ACTR/011
 Figure FFFFFF72 0000 0000 in figureE/Room0 ACTR/012
 Figure FFFFFF70 0000 0000 in figureE/Room0 ACTR/013
  Paper 0000033F 4000 0000 in figureE/Room0 ACTR/014
KNOB00D 006FF0FF 0FFF 0000 in figureE/Room0 DOOR/000
 Figure FFFFFF48 0000 0000 in figureF/Room0 ACTR/000
 Figure FFFFFF4F 0000 0000 in figureF/Room0 ACTR/001
 Figure FFFFFF4D 0000 0000 in figureF/Room0 ACTR/002
 Figure FFFFFF45 0000 0000 in figureF/Room0 ACTR/003
 Figure FFFFFF4E 0000 0000 in figureF/Room0 ACTR/004
 Figure FFFFFF46 0000 0000 in figureF/Room0 ACTR/005
 Figure FFFFFF51 0000 0000 in figureF/Room0 ACTR/006
 Figure FFFFFF47 0000 0000 in figureF/Room0 ACTR/007
 Figure FFFFFF49 0000 0000 in figureF/Room0 ACTR/008
 Figure FFFFFF4A 0000 0000 in figureF/Room0 ACTR/009
 Figure FFFFFF4B 0000 0000 in figureF/Room0 ACTR/00A
 Figure FFFFFF4C 0000 0000 in figureF/Room0 ACTR/00B
 Figure FFFFFF43 0000 0000 in figureF/Room0 ACTR/00C
 Figure FFFFFF52 0000 0000 in figureF/Room0 ACTR/00D
 Figure FFFFFF44 0000 0000 in figureF/Room0 ACTR/00E
     Mn 00FFFFFF 0000 0000 in figureF/Room0 ACTR/00F
 Figure FFFFFF50 0000 0000 in figureF/Room0 ACTR/010
 Figure FFFFFF42 0000 0000 in figureF/Room0 ACTR/011
 Figure FFFFFF41 0000 0000 in figureF/Room0 ACTR/012
  Paper 0000033F 4000 0000 in figureF/Room0 ACTR/013
KNOB00D 006FF0FF 0FFF 0000 in figureF/Room0 DOOR/000
 Figure FFFFFF56 0000 0000 in figureG/Room0 ACTR/000
 Figure FFFFFF5D 0000 0000 in figureG/Room0 ACTR/001
 Figure FFFFFF57 0000 0000 in figureG/Room0 ACTR/002
 Figure FFFFFF59 0000 0000 in figureG/Room0 ACTR/003
 Figure FFFFFF5B 0000 0000 in figureG/Room0 ACTR/004
 Figure FFFFFF53 0000 0000 in figureG/Room0 ACTR/005
 Figure FFFFFF5E 0000 0000 in figureG/Room0 ACTR/006
 Figure FFFFFF5F 0000 0000 in figureG/Room0 ACTR/007
 Figure FFFFFF5A 0000 0000 in figureG/Room0 ACTR/008
 Figure FFFFFF54 0000 0000 in figureG/Room0 ACTR/009
 Figure FFFFFF60 0000 0000 in figureG/Room0 ACTR/00A
 Figure FFFFFF58 0000 0000 in figureG/Room0 ACTR/00B
 Figure FFFFFF5C 0000 0000 in figureG/Room0 ACTR/00C
 Figure FFFFFF55 0000 0000 in figureG/Room0 ACTR/00D
     Mn 00FFFFFF 0000 0000 in figureG/Room0 ACTR/00E
  Paper 0000033F 4000 0000 in figureG/Room0 ACTR/00F
KNOB00D 006FF0FF 0FFF 0000 in figureG/Room0 DOOR/000
    Cb1 00000004 0000 0000 in kaze/Stage ACTR/000
    Cb1 00000004 0000 0000 in kaze/Stage ACTR/Layer8/000
    Cb1 00000004 0000 0000 in kaze/Stage ACTR/Layer8/001
    Cb1 00000004 0000 0000 in kaze/Stage ACTR/Layer8/002
takara2 FF000100 0002 1FFF in kaze/Stage TRES/000
takara2 FF000200 0004 15FF in kaze/Stage TRES/001
takara4 FF300400 0008 4EFF in kaze/Stage TRES/002
takara2 FF000480 0009 152B in kaze/Stage TRES/003
takara2 FF000380 0005 1FFF in kaze/Stage TRES/004
 tkrASw FF000001 0000 06FF in kaze/Stage TRES/005
takara2 FF000180 0002 1FFF in kaze/Stage TRES/006
takara5 FF131501 0009 E8FF in kaze/Stage TRES/007
 takara FF100580 0007 4CFF in kaze/Stage TRES/008
takara7 FF133602 000A F2FF in kaze/Stage TRES/009
 takara FF100680 0002 4DFF in kaze/Stage TRES/00A
takara3 FF200280 0006 FFFF in kaze/Stage TRES/00B
takara6 FF21F781 0003 A7FF in kaze/Stage TRES/00C
 ZenS12 0FFFF285 0148 0A3F in kaze/Stage TGDR/000
 door12 0FFFF021 0083 0A3F in kaze/Stage TGDR/001
 door12 0FFFF0FF 0142 0A3F in kaze/Stage TGDR/002
 door12 0FFFF0FF 0147 0A3F in kaze/Stage TGDR/003
 door12 0FFFF0FF 0089 0A3F in kaze/Stage TGDR/004
 door12 0FFFF008 00C1 0A3F in kaze/Stage TGDR/005
 door12 0FFFF0FF 0402 0A3F in kaze/Stage TGDR/006
 keyS12 0FFFF113 0282 0A3F in kaze/Stage TGDR/007
 door12 0FFFF034 02CA 0A3F in kaze/Stage TGDR/008
 door12 0FFFF0FF 02CC 0A3F in kaze/Stage TGDR/009
 door12 0FFFF0FF 0087 0A3F in kaze/Stage TGDR/00A
 ZenS12 0FFFF282 0084 0A3F in kaze/Stage TGDR/00B
 door12 0FFFF0FF 0040 0A3F in kaze/Stage TGDR/00C
 door12 0FFFF03F 030C 0C3F in kaze/Stage TGDR/00D
 door12 0FFFF0FF 000F 0A3F in kaze/Stage TGDR/00E
 keyS12 0FFFF11B 0082 0B3F in kaze/Stage TGDR/00F
 door12 0FFFF021 0403 0A3F in kaze/Stage TGDR/010
 kusax1 00000DC0 0000 0000 in kaze/Room0 ACTR/000
 kusax1 00000E00 0000 0000 in kaze/Room0 ACTR/001
 kusax1 00000DC0 0000 0000 in kaze/Room0 ACTR/002
 kusax1 00000E00 0000 0000 in kaze/Room0 ACTR/003
 kusax1 00000E00 0000 0000 in kaze/Room0 ACTR/004
 kusax7 00000A81 0000 0000 in kaze/Room0 ACTR/005
 kusax7 00000FC1 0000 0000 in kaze/Room0 ACTR/006
 kusax7 00000FC1 0000 0000 in kaze/Room0 ACTR/007
 Hjump2 00000000 0000 0000 in kaze/Room0 ACTR/008
 Hjump2 00000000 0000 0000 in kaze/Room0 ACTR/009
  wiz_r 00E0FF00 0000 00FF in kaze/Room0 ACTR/00A
  VmcBS 00000100 0000 0000 in kaze/Room0 ACTR/00B
  VmcBS 00000200 0000 0000 in kaze/Room0 ACTR/00C
AND_SW2 01000002 00FF 0000 in kaze/Room0 ACTR/00D
Warpts1 02010032 FFFF FFFF in kaze/Room0 ACTR/00E
Kbota_A 400003FF 0000 00FF in kaze/Room0 ACTR/00F
 kusax7 00000FC1 0000 0000 in kaze/Room0 ACTR/010
 kusax1 00000E00 0000 0000 in kaze/Room0 ACTR/011
AND_SW2 03040001 00FF 0001 in kaze/Room0 ACTR/012
AND_SW2 03030001 0001 0000 in kaze/Room0 ACTR/013
   Stal FFFF46E1 001F 0089 in kaze/Room0 ACTR/014
 AttTag 000003FF 0000 0000 in kaze/Room0 SCOB/000
 AttTag 00000200 0000 0000 in kaze/Room0 SCOB/001
 AttTag 00000200 0000 0000 in kaze/Room0 SCOB/002
 SW_C00 0003FFE0 0000 0000 in kaze/Room0 SCOB/003
WindTag 041FFF00 8000 00FF in kaze/Room0 SCOB/004
WindTag 041FFF00 8000 00FF in kaze/Room0 SCOB/005
ky_tag0 020203FF 00FF 0000 in kaze/Room0 SCOB/006
ky_tag0 020206FF 00FF 0000 in kaze/Room0 SCOB/007
   agbF FFC502D1 0055 0005 in kaze/Room0 SCOB/008
  agbFA FF9F02D2 FFFF 000C in kaze/Room0 SCOB/009
   agbA FF0402D4 FFFF 0000 in kaze/Room0 SCOB/00A
   agbA FF0402D6 FFFF 0000 in kaze/Room0 SCOB/00B
   agbA FF0402D5 0000 0000 in kaze/Room0 SCOB/00C
 SW_C00 0003FFCB 0000 0000 in kaze/Room0 SCOB/00D
  Hami1 000000E0 C000 0000 in kaze/Room1 ACTR/000
 Hpbot1 000000E0 0000 0000 in kaze/Room1 ACTR/001
 kusax1 00000940 0000 0000 in kaze/Room1 ACTR/002
 kusax1 00000280 0000 0000 in kaze/Room1 ACTR/003
 kusax7 00000FC1 0000 0000 in kaze/Room1 ACTR/004
 kusax7 00000FC1 0000 0000 in kaze/Room1 ACTR/005
kusax21 00000FC2 0000 0000 in kaze/Room1 ACTR/006
   Trap 00000F00 0000 0000 in kaze/Room1 ACTR/007
 Hpbot1 000000E0 0000 0000 in kaze/Room1 ACTR/008
 Hfuck1 FFFFFFFF 0000 0000 in kaze/Room1 ACTR/009
 Hfuck1 FFFFFFFF 0000 0000 in kaze/Room1 ACTR/00A
  VmcBS 00000600 0000 0000 in kaze/Room1 ACTR/00B
  VmcBS 00000700 0000 0000 in kaze/Room1 ACTR/00C
AND_SW2 06080002 00FF 0000 in kaze/Room1 ACTR/00D
  amos2 FFFF0AFF 0000 0000 in kaze/Room1 ACTR/00E
  amos2 FFFF0AFF 0000 0000 in kaze/Room1 ACTR/00F
 Homen2 8B3DF100 0000 0000 in kaze/Room1 ACTR/010
 Homen2 8C3EC17F 0000 0000 in kaze/Room1 ACTR/011
  Hhyu1 00000083 0000 0000 in kaze/Room1 ACTR/012
Kbota_A 4000E0FF 0000 00FF in kaze/Room1 ACTR/013
 KbotaC 4200E0FF 0000 00FF in kaze/Room1 ACTR/014
TagCb11 FFFF1530 0008 0000 in kaze/Room1 SCOB/000
 SW_C00 0003FF04 0000 0000 in kaze/Room1 SCOB/001
 SW_C00 0003FF03 0000 0000 in kaze/Room1 SCOB/002
ky_tag0 020203FF 00FF 0000 in kaze/Room1 SCOB/003
ky_tag0 020206FF 00FF 0000 in kaze/Room1 SCOB/004
  agbFA FFA002D7 FFFF 000C in kaze/Room1 SCOB/005
  agbFA FFA102D8 FFFF 000C in kaze/Room1 SCOB/006
   agbA FF0802DA FFFF 0000 in kaze/Room1 SCOB/007
 kusax1 00000E00 0000 0000 in kaze/Room2 ACTR/000
 kusax7 00000FC1 0000 0000 in kaze/Room2 ACTR/001
 kusax7 00000F41 0000 0000 in kaze/Room2 ACTR/002
 kusax7 00000A01 0000 0000 in kaze/Room2 ACTR/003
 kusax1 00000D40 0000 0000 in kaze/Room2 ACTR/004
 kusax7 00000F01 0000 0000 in kaze/Room2 ACTR/005
 kusax1 00000E00 0000 0000 in kaze/Room2 ACTR/006
 kusax1 00000E00 0000 0000 in kaze/Room2 ACTR/007
 kusax1 00000DC0 0000 0000 in kaze/Room2 ACTR/008
 kusax1 00000800 0000 0000 in kaze/Room2 ACTR/009
 kusax1 00000E00 0000 0000 in kaze/Room2 ACTR/00A
 kusax1 00000E00 0000 0000 in kaze/Room2 ACTR/00B
 kusax1 00000D80 0000 0000 in kaze/Room2 ACTR/00C
 kusax1 00000E00 0000 0000 in kaze/Room2 ACTR/00D
   Hpu1 00000000 0000 0000 in kaze/Room2 ACTR/00E
   Hpu2 00000001 0000 0000 in kaze/Room2 ACTR/00F
   Hpu2 00000001 0000 0000 in kaze/Room2 ACTR/010
  Hami2 00000010 0000 0000 in kaze/Room2 ACTR/011
Kbota_B 41000DFF 0000 000E in kaze/Room2 ACTR/012
Kbota_B 41000EFF 0000 000D in kaze/Room2 ACTR/013
AND_SW2 0D100002 00FF 0000 in kaze/Room2 ACTR/014
  VmcBS 00000A00 0000 0000 in kaze/Room2 ACTR/015
  Hami3 0001FF0F 0000 0000 in kaze/Room2 ACTR/016
 kusax1 00000800 0000 0000 in kaze/Room2 ACTR/017
 kusax1 00000800 0000 0000 in kaze/Room2 ACTR/018
 kusax7 00000FC1 0000 0000 in kaze/Room2 ACTR/019
 kusax7 00000FC1 0000 0000 in kaze/Room2 ACTR/01A
 kusax1 00000E00 0000 0000 in kaze/Room2 ACTR/01B
  Hbrf1 000000E0 0000 0000 in kaze/Room2 ACTR/01C
Kbota_B 4100E0FF 0000 00FF in kaze/Room2 ACTR/01D
 Homen1 173FF07F 0000 0000 in kaze/Room2 ACTR/01E
  Hami4 0000000C 0000 0000 in kaze/Room2 ACTR/01F
   amos 80000801 0000 0000 in kaze/Room2 ACTR/020
   amos 80000801 0000 0000 in kaze/Room2 ACTR/021
 Homen2 913F217F 0000 0000 in kaze/Room2 ACTR/022
 Homen2 923EE17F 0000 0000 in kaze/Room2 ACTR/023
 Homen2 933EB17F 0000 0000 in kaze/Room2 ACTR/024
 Homen2 943EC17F 0000 0000 in kaze/Room2 ACTR/025
 Homen2 953ED17F 0000 0000 in kaze/Room2 ACTR/026
 Homen2 962BF17F 0000 0000 in kaze/Room2 ACTR/027
 kusax1 000009C0 0000 0000 in kaze/Room2 ACTR/028
  p_hat FFFFFFFF 0000 0000 in kaze/Room2 ACTR/029
  p_hat FFFFFFFF 0000 0000 in kaze/Room2 ACTR/02A
  p_hat FFFFFFFF 0000 0000 in kaze/Room2 ACTR/02B
  p_hat FFFFFFFF 0000 0000 in kaze/Room2 ACTR/02C
  p_hat FFFFFFFF 0000 0000 in kaze/Room2 ACTR/02D
Hhbot1N 03010900 0000 0000 in kaze/Room2 ACTR/02E
  VmcBS 00000B00 0000 0000 in kaze/Room2 ACTR/02F
AND_SW2 0A110002 0005 0000 in kaze/Room2 ACTR/030
 Hfuck1 FFFFFFFF 0000 0000 in kaze/Room2 ACTR/031
 Hfuck1 FFFFFFFF 0000 0000 in kaze/Room2 ACTR/032
 Hfuck1 FFFFFFFF 0000 0000 in kaze/Room2 ACTR/033
 Hfuck1 FFFFFFFF 0000 0000 in kaze/Room2 ACTR/034
 Hfuck1 FFFFFFFF 0000 0000 in kaze/Room2 ACTR/035
 Hfuck1 FFFFFFFF 0000 0000 in kaze/Room2 ACTR/036
  p_hat FFFFFFFF 0000 0000 in kaze/Room2 ACTR/037
 Hfuck1 FFFFFFFF 0000 0000 in kaze/Room2 ACTR/038
 Hjump2 00000000 0000 0000 in kaze/Room2 ACTR/039
Warpts2 02010033 FFFF FFFF in kaze/Room2 ACTR/03A
kusax21 00000F42 0000 0000 in kaze/Room2 ACTR/03B
 kusax1 00000E00 0000 0000 in kaze/Room2 ACTR/03C
 kusax1 00000D40 0000 0000 in kaze/Room2 ACTR/03D
 kusax7 00000F41 0000 0000 in kaze/Room2 ACTR/03E
kusax21 00000F42 0000 0000 in kaze/Room2 ACTR/03F
 kusax1 00000940 0000 0000 in kaze/Room2 ACTR/040
 kusax7 00000DC1 0000 0000 in kaze/Room2 ACTR/041
 kusax1 00000E00 0000 0000 in kaze/Room2 ACTR/042
 kusax7 00000F01 0000 0000 in kaze/Room2 ACTR/043
 kusax1 00000980 0000 0000 in kaze/Room2 ACTR/044
 kusax1 00000980 0000 0000 in kaze/Room2 ACTR/045
 kusax1 000009C0 0000 0000 in kaze/Room2 ACTR/046
 kusax1 00000980 0000 0000 in kaze/Room2 ACTR/047
 kusax7 00000FC1 0000 0000 in kaze/Room2 ACTR/048
 kusax7 00000FC1 0000 0000 in kaze/Room2 ACTR/049
 kusax1 00000E00 0000 0000 in kaze/Room2 ACTR/04A
 kusax7 00000DC1 0000 0000 in kaze/Room2 ACTR/04B
 kusax1 00000E00 0000 0000 in kaze/Room2 ACTR/04C
AND_SW2 100F0001 00FF 0000 in kaze/Room2 ACTR/04D
AND_SW2 090C0001 00FF 0001 in kaze/Room2 ACTR/04E
ootubo1 717FFF2E 0000 00FF in kaze/Room2 ACTR/04F
ootubo1 717FFF32 0000 00FF in kaze/Room2 ACTR/050
 Hjump2 00000000 0000 0000 in kaze/Room2 ACTR/051
 Hfuck1 FFFFFFFF 0000 0000 in kaze/Room2 ACTR/052
 Hfuck1 FFFFFFFF 0000 0000 in kaze/Room2 ACTR/053
 kusax7 00000FC1 0000 0000 in kaze/Room2 ACTR/054
 kusax1 00000E00 0000 0000 in kaze/Room2 ACTR/055
 kusax7 00000DC1 0000 0000 in kaze/Room2 ACTR/056
 kusax7 00000DC1 0000 0000 in kaze/Room2 ACTR/057
 kusax1 00000E00 0000 0000 in kaze/Room2 ACTR/058
 Hfuck1 FFFFFFFF 0000 0000 in kaze/Room2 ACTR/059
 Hfuck1 FFFFFFFF 0000 0000 in kaze/Room2 ACTR/05A
 kusax7 00000A01 0000 0000 in kaze/Room2 ACTR/05B
 kusax7 00000A01 0000 0000 in kaze/Room2 ACTR/05C
 kusax1 00000A40 0000 0000 in kaze/Room2 ACTR/05D
 kusax7 00000A01 0000 0000 in kaze/Room2 ACTR/05E
 kusax1 00000D40 0000 0000 in kaze/Room2 ACTR/05F
 kusax1 00000D80 0000 0000 in kaze/Room2 ACTR/060
 kusax1 00000D40 0000 0000 in kaze/Room2 ACTR/061
 kusax1 00000D80 0000 0000 in kaze/Room2 ACTR/062
 kusax7 00000981 0000 0000 in kaze/Room2 ACTR/063
 kusax7 00000DC1 0000 0000 in kaze/Room2 ACTR/064
 kusax7 00000981 0000 0000 in kaze/Room2 ACTR/065
 kusax1 00000980 0000 0000 in kaze/Room2 ACTR/066
 kusax1 000009C0 0000 0000 in kaze/Room2 ACTR/067
 kusax1 000009C0 0000 0000 in kaze/Room2 ACTR/068
 kusax1 00000D40 0000 0000 in kaze/Room2 ACTR/069
Hkikai1 00000000 0000 0000 in kaze/Room2 ACTR/06A
Hkikai1 00000002 0000 0000 in kaze/Room2 ACTR/06B
 Homen2 8D3FF17F 0000 0000 in kaze/Room2 ACTR/06C
 Homen2 8E3FF17F 0000 0000 in kaze/Room2 ACTR/06D
 Homen2 8F3FF17F 0000 0000 in kaze/Room2 ACTR/06E
 Homen2 903FF17F 0000 0000 in kaze/Room2 ACTR/06F
Ybgaf00 11A1FFAA 0000 00FF in kaze/Room2 SCOB/000
ky_tag0 020203FF 00FF 0000 in kaze/Room2 SCOB/001
ky_tag0 020206FF 00FF 0000 in kaze/Room2 SCOB/002
bonbori FFFFFFFF 0000 0000 in kaze/Room2 SCOB/003
bonbori FFFFFFFF 0000 0000 in kaze/Room2 SCOB/004
TagCb12 FFFF1531 00FF 0000 in kaze/Room2 SCOB/005
TagCb14 FFFF1532 0017 0000 in kaze/Room2 SCOB/006
TagCb12 FFFF1531 00FF 0000 in kaze/Room2 SCOB/007
  VmcBS 00002200 0000 0000 in kaze/Room3 ACTR/000
  VmcBS 00002300 0000 0000 in kaze/Room3 ACTR/001
  wiz_r 003BFF01 0000 000A in kaze/Room3 ACTR/002
  VmcBS 00002100 0000 0000 in kaze/Room3 ACTR/003
AND_SW2 21200001 00FF 0004 in kaze/Room3 ACTR/004
 kusax7 00000FC1 0000 0000 in kaze/Room3 ACTR/005
 kusax1 00000DC0 0000 0000 in kaze/Room3 ACTR/006
 kusax1 00000A00 0000 0000 in kaze/Room3 ACTR/007
 kusax7 00000FC1 0000 0000 in kaze/Room3 ACTR/008
 kusax7 00000FC1 0000 0000 in kaze/Room3 ACTR/009
 kusax7 00000A81 0000 0000 in kaze/Room3 ACTR/00A
 kusax1 00000E00 0000 0000 in kaze/Room3 ACTR/00B
Fmastr2 20FF0A00 013B 00FF in kaze/Room3 ACTR/00C
Fmastr2 20FF0A00 013B 00FF in kaze/Room3 ACTR/00D
Fmastr2 20FF0A00 013B 00FF in kaze/Room3 ACTR/00E
 kusax1 00000E00 0000 0000 in kaze/Room3 ACTR/00F
 kusax1 00000A00 0000 0000 in kaze/Room3 ACTR/010
 kusax7 00000DC1 0000 0000 in kaze/Room3 ACTR/011
kusax21 00000FC2 0000 0000 in kaze/Room3 ACTR/012
 kusax1 00000E00 0000 0000 in kaze/Room3 ACTR/013
    Sss 00FF4600 0000 0000 in kaze/Room3 ACTR/014
    Sss 00FF4600 0000 0000 in kaze/Room3 ACTR/015
    Sss 00FF4600 0000 0000 in kaze/Room3 ACTR/016
    Sss 00FF4600 0000 0000 in kaze/Room3 ACTR/017
 kusax7 00000DC1 0000 0000 in kaze/Room3 ACTR/018
kusax21 00000FC2 0000 0000 in kaze/Room3 ACTR/019
Fmastr2 20FF0A00 013B 00FF in kaze/Room3 ACTR/01A
TagCb13 03211534 00FF 0000 in kaze/Room3 SCOB/000
AttTagB 00000221 0000 0000 in kaze/Room3 SCOB/001
ky_tag0 020203FF 00FF 0000 in kaze/Room3 SCOB/002
ky_tag0 020206FF 00FF 0000 in kaze/Room3 SCOB/003
agbTBOX 001FFFFF 0000 0006 in kaze/Room3 SCOB/004
  agbFA FFA202DC FFFF 000C in kaze/Room3 SCOB/005
   agbF FFEF02DD 0083 0005 in kaze/Room3 SCOB/006
  amos2 82000C01 0000 0000 in kaze/Room4 ACTR/000
  amos2 82000C01 0000 0000 in kaze/Room4 ACTR/001
  amos2 82000C01 0000 0000 in kaze/Room4 ACTR/002
  amos2 82000C01 0000 0000 in kaze/Room4 ACTR/003
  amos2 82000C01 0000 0000 in kaze/Room4 ACTR/004
  amos2 82000C01 0000 0000 in kaze/Room4 ACTR/005
  amos2 82000C01 0000 0000 in kaze/Room4 ACTR/006
 Htobi3 00000082 0000 0000 in kaze/Room4 ACTR/007
ky_tag0 020203FF 00FF 0000 in kaze/Room4 SCOB/000
ky_tag0 020206FF 00FF 0000 in kaze/Room4 SCOB/001
   agbR 00E002F8 0011 0009 in kaze/Room4 SCOB/002
   agbA FF8202F5 FFFF 0000 in kaze/Room4 SCOB/003
   Trap 00000F00 0000 0000 in kaze/Room5 ACTR/000
 Hjump2 00000000 0000 0000 in kaze/Room5 ACTR/001
 Hjump2 00000000 0000 0000 in kaze/Room5 ACTR/002
  Hami1 000000E0 C000 0000 in kaze/Room5 ACTR/003
   Trap 00000F01 0000 0000 in kaze/Room5 ACTR/004
Fmastr1 FF020100 01FF 00FF in kaze/Room5 ACTR/005
Fmastr1 FF030100 01FF 00FF in kaze/Room5 ACTR/006
 Hpbot1 000000E0 0000 0000 in kaze/Room5 ACTR/007
  p_hat FFFFFFFF 0000 0000 in kaze/Room5 ACTR/008
  p_hat FFFFFFFF 0000 0000 in kaze/Room5 ACTR/009
 Hpbot1 000000E0 0000 0000 in kaze/Room5 ACTR/00A
  p_hat FFFFFFFF 0000 0000 in kaze/Room5 ACTR/00B
  p_hat FFFFFFFF 0000 0000 in kaze/Room5 ACTR/00C
  MknjD 0001001E 0000 0000 in kaze/Room5 ACTR/00D
 kusax7 00000A81 0000 0000 in kaze/Room5 ACTR/00E
 kusax1 00000E00 0000 0000 in kaze/Room5 ACTR/00F
 kusax1 00000FC0 0000 0000 in kaze/Room5 ACTR/010
 kusax1 00000D40 0000 0000 in kaze/Room5 ACTR/011
 kusax7 00000FC1 0000 0000 in kaze/Room5 ACTR/012
 kusax7 00000FC1 0000 0000 in kaze/Room5 ACTR/013
  Hhyu1 00000084 0000 0000 in kaze/Room5 ACTR/014
   item 03840F02 0000 00FF in kaze/Room5 ACTR/015
   item 03841002 0000 00FF in kaze/Room5 ACTR/016
   item 03841102 0000 00FF in kaze/Room5 ACTR/017
ky_tag0 020203FF 00FF 0000 in kaze/Room5 SCOB/000
ky_tag0 020206FF 00FF 0000 in kaze/Room5 SCOB/001
   agbA FF8402E0 FFFF 0000 in kaze/Room5 SCOB/002
   agbA FF1E02E3 FFFF 0000 in kaze/Room5 SCOB/003
Kbota_A 400019FF 0000 00FF in kaze/Room7 ACTR/000
 kusax7 00000F01 0000 0000 in kaze/Room7 ACTR/001
 kusax7 00000FC1 0000 0000 in kaze/Room7 ACTR/002
 kusax7 00000DC1 0000 0000 in kaze/Room7 ACTR/003
 kusax7 00000FC1 0000 0000 in kaze/Room7 ACTR/004
 kusax1 00000E00 0000 0000 in kaze/Room7 ACTR/005
